site,FD_index,value,Elev
SPD_01,FDiv,0.834402254,1713
SPD_01,FDiv,0.834485014,1713
SPD_01,FDiv,0.834611172,1713
SPD_01,FDiv,0.834761716,1713
SPD_01,FDiv,0.834810755,1713
SPD_01,FDiv,0.835039498,1713
SPD_01,FDiv,0.83508969,1713
SPD_01,FDiv,0.835151938,1713
SPD_01,FDiv,0.835151938,1713
SPD_01,FDiv,0.835217463,1713
SPD_01,FDiv,0.835279093,1713
SPD_01,FDiv,0.835612771,1713
SPD_01,FDiv,0.835673175,1713
SPD_01,FDiv,0.836008416,1713
SPD_01,FDiv,0.836022703,1713
SPD_01,FDiv,0.836022703,1713
SPD_01,FDiv,0.836095185,1713
SPD_01,FDiv,0.836183724,1713
SPD_01,FDiv,0.836205345,1713
SPD_01,FDiv,0.836411701,1713
SPD_01,FDiv,0.836437387,1713
SPD_01,FDiv,0.83654305,1713
SPD_01,FDiv,0.836545399,1713
SPD_01,FDiv,0.836552846,1713
SPD_01,FDiv,0.836588451,1713
SPD_01,FDiv,0.836617498,1713
SPD_01,FDiv,0.836664704,1713
SPD_01,FDiv,0.836746814,1713
SPD_01,FDiv,0.836982258,1713
SPD_01,FDiv,0.837019073,1713
SPD_01,FDiv,0.837043968,1713
SPD_01,FDiv,0.837149008,1713
SPD_01,FDiv,0.837351463,1713
SPD_01,FDiv,0.837646395,1713
SPD_01,FDiv,0.837740191,1713
SPD_01,FDiv,0.837749828,1713
SPD_01,FDiv,0.837790591,1713
SPD_01,FDiv,0.837867233,1713
SPD_01,FDiv,0.837885786,1713
SPD_01,FDiv,0.837934638,1713
SPD_01,FDiv,0.837934638,1713
SPD_01,FDiv,0.837951174,1713
SPD_01,FDiv,0.838019804,1713
SPD_01,FDiv,0.838030372,1713
SPD_01,FDiv,0.838186026,1713
SPD_01,FDiv,0.838375423,1713
SPD_01,FDiv,0.838377835,1713
SPD_01,FDiv,0.838632643,1713
SPD_01,FDiv,0.838782257,1713
SPD_01,FDiv,0.838938958,1713
SPD_01,FDiv,0.839028548,1713
SPD_01,FDiv,0.839061124,1713
SPD_01,FDiv,0.839083246,1713
SPD_01,FDiv,0.839137224,1713
SPD_01,FDiv,0.839311156,1713
SPD_01,FDiv,0.839338445,1713
SPD_01,FDiv,0.839450357,1713
SPD_01,FDiv,0.83952162,1713
SPD_01,FDiv,0.839557155,1713
SPD_01,FDiv,0.839597219,1713
SPD_01,FDiv,0.83978263,1713
SPD_01,FDiv,0.839915317,1713
SPD_01,FDiv,0.840014278,1713
SPD_01,FDiv,0.840014278,1713
SPD_01,FDiv,0.840099596,1713
SPD_01,FDiv,0.840327288,1713
SPD_01,FDiv,0.840368469,1713
SPD_01,FDiv,0.840454928,1713
SPD_01,FDiv,0.840552056,1713
SPD_01,FDiv,0.840552474,1713
SPD_01,FDiv,0.840692939,1713
SPD_01,FDiv,0.84096254,1713
SPD_01,FDiv,0.841084471,1713
SPD_01,FDiv,0.841135504,1713
SPD_01,FDiv,0.841225822,1713
SPD_01,FDiv,0.84141281,1713
SPD_01,FDiv,0.841432262,1713
SPD_01,FDiv,0.841440263,1713
SPD_01,FDiv,0.841582294,1713
SPD_01,FDiv,0.841852218,1713
SPD_01,FDiv,0.841934271,1713
SPD_01,FDiv,0.842402205,1713
SPD_01,FDiv,0.842480193,1713
SPD_01,FDiv,0.842641612,1713
SPD_01,FDiv,0.84281205,1713
SPD_01,FDiv,0.842862746,1713
SPD_01,FDiv,0.842892834,1713
SPD_01,FDiv,0.842927966,1713
SPD_01,FDiv,0.842982057,1713
SPD_01,FDiv,0.843060331,1713
SPD_01,FDiv,0.843118202,1713
SPD_01,FDiv,0.843201518,1713
SPD_01,FDiv,0.843251647,1713
SPD_01,FDiv,0.843261926,1713
SPD_01,FDiv,0.843641633,1713
SPD_01,FDiv,0.843647434,1713
SPD_01,FDiv,0.843732343,1713
SPD_01,FDiv,0.844070102,1713
SPD_01,FDiv,0.844279892,1713
SPD_01,FDiv,0.844416577,1713
SPD_01,FDiv,0.84443683,1713
SPD_01,FDiv,0.844460407,1713
SPD_01,FDiv,0.844693265,1713
SPD_01,FDiv,0.844828839,1713
SPD_01,FDiv,0.844838948,1713
SPD_01,FDiv,0.845053385,1713
SPD_01,FDiv,0.84561688,1713
SPD_01,FDiv,0.84561688,1713
SPD_01,FDiv,0.845647299,1713
SPD_01,FDiv,0.845669534,1713
SPD_01,FDiv,0.845696137,1713
SPD_01,FDiv,0.845751009,1713
SPD_01,FDiv,0.845760086,1713
SPD_01,FDiv,0.84606511,1713
SPD_01,FDiv,0.846440395,1713
SPD_01,FDiv,0.846440395,1713
SPD_01,FDiv,0.846617443,1713
SPD_01,FDiv,0.846780894,1713
SPD_01,FDiv,0.846862402,1713
SPD_01,FDiv,0.846904337,1713
SPD_01,FDiv,0.847228729,1713
SPD_01,FDiv,0.847943342,1713
SPD_01,FDiv,0.848503829,1713
SPD_01,FDiv,0.848870387,1713
SPD_01,FDiv,0.849221027,1713
SPD_01,FDiv,0.84944055,1713
SPD_01,FDiv,0.849448249,1713
SPD_01,FDiv,0.849451019,1713
SPD_01,FDiv,0.849470828,1713
SPD_01,FDiv,0.849538191,1713
SPD_01,FDiv,0.849694796,1713
SPD_01,FDiv,0.849781355,1713
SPD_01,FDiv,0.850194593,1713
SPD_01,FDiv,0.850413829,1713
SPD_01,FDiv,0.850898837,1713
SPD_01,FDiv,0.851320116,1713
SPD_01,FDiv,0.851477726,1713
SPD_01,FDiv,0.85152876,1713
SPD_01,FDiv,0.851885631,1713
SPD_01,FDiv,0.852137087,1713
SPD_01,FDiv,0.852453129,1713
SPD_01,FDiv,0.852459084,1713
SPD_01,FDiv,0.852535945,1713
SPD_01,FDiv,0.852848426,1713
SPD_01,FDiv,0.852953993,1713
SPD_01,FDiv,0.852974192,1713
SPD_01,FDiv,0.853033971,1713
SPD_01,FDiv,0.853063632,1713
SPD_01,FDiv,0.853838642,1713
SPD_01,FDiv,0.854026649,1713
SPD_01,FDiv,0.854135718,1713
SPD_01,FDiv,0.854297661,1713
SPD_01,FDiv,0.854449429,1713
SPD_01,FDiv,0.854449538,1713
SPD_01,FDiv,0.854467506,1713
SPD_01,FDiv,0.854700439,1713
SPD_01,FDiv,0.854797632,1713
SPD_01,FDiv,0.854807981,1713
SPD_01,FDiv,0.854824231,1713
SPD_01,FDiv,0.855081137,1713
SPD_01,FDiv,0.855347493,1713
SPD_01,FDiv,0.855462295,1713
SPD_01,FDiv,0.855462295,1713
SPD_01,FDiv,0.855462295,1713
SPD_01,FDiv,0.855691372,1713
SPD_01,FDiv,0.855759874,1713
SPD_01,FDiv,0.85616172,1713
SPD_01,FDiv,0.85616172,1713
SPD_01,FDiv,0.856190081,1713
SPD_01,FDiv,0.856202155,1713
SPD_01,FDiv,0.856202155,1713
SPD_01,FDiv,0.856250984,1713
SPD_01,FDiv,0.856327111,1713
SPD_01,FDiv,0.856866508,1713
SPD_01,FDiv,0.85756344,1713
SPD_01,FDiv,0.857769335,1713
SPD_01,FDiv,0.858279988,1713
SPD_01,FDiv,0.858313099,1713
SPD_01,FDiv,0.858427595,1713
SPD_01,FDiv,0.858636974,1713
SPD_01,FDiv,0.858712189,1713
SPD_01,FDiv,0.859010778,1713
SPD_01,FDiv,0.85950754,1713
SPD_01,FDiv,0.859558031,1713
SPD_01,FDiv,0.859775017,1713
SPD_01,FDiv,0.859915851,1713
SPD_01,FDiv,0.860028673,1713
SPD_01,FDiv,0.86060996,1713
SPD_01,FDiv,0.86063554,1713
SPD_01,FDiv,0.860707137,1713
SPD_01,FDiv,0.860860359,1713
SPD_01,FDiv,0.860860359,1713
SPD_01,FDiv,0.861010852,1713
SPD_01,FDiv,0.861044844,1713
SPD_01,FDiv,0.861110846,1713
SPD_01,FDiv,0.861231575,1713
SPD_01,FDiv,0.861393222,1713
SPD_01,FDiv,0.861423542,1713
SPD_01,FDiv,0.861802569,1713
SPD_01,FDiv,0.862863392,1713
SPD_01,FDiv,0.862992287,1713
SPD_01,FDiv,0.863110417,1713
SPD_01,FDiv,0.863177476,1713
SPD_01,FDiv,0.863540993,1713
SPD_01,FDiv,0.864182614,1713
SPD_01,FDiv,0.864373649,1713
SPD_01,FDiv,0.86455893,1713
SPD_01,FDiv,0.864605868,1713
SPD_01,FDiv,0.864735106,1713
SPD_01,FDiv,0.865333997,1713
SPD_01,FDiv,0.865719921,1713
SPD_01,FDiv,0.865987133,1713
SPD_01,FDiv,0.866613406,1713
SPD_01,FDiv,0.866782832,1713
SPD_01,FDiv,0.867013286,1713
SPD_01,FDiv,0.867199587,1713
SPD_01,FDiv,0.867352458,1713
SPD_01,FDiv,0.867405632,1713
SPD_01,FDiv,0.8674114,1713
SPD_01,FDiv,0.867869274,1713
SPD_01,FDiv,0.868217425,1713
SPD_01,FDiv,0.868225806,1713
SPD_01,FDiv,0.868256536,1713
SPD_01,FDiv,0.868734609,1713
SPD_01,FDiv,0.869230304,1713
SPD_01,FDiv,0.869637269,1713
SPD_01,FDiv,0.869637269,1713
SPD_01,FDiv,0.869710391,1713
SPD_01,FDiv,0.869770123,1713
SPD_01,FDiv,0.869998257,1713
SPD_01,FDiv,0.870399116,1713
SPD_01,FDiv,0.870556031,1713
SPD_01,FDiv,0.871016208,1713
SPD_01,FDiv,0.871693954,1713
SPD_01,FDiv,0.872012648,1713
SPD_01,FDiv,0.872237468,1713
SPD_01,FDiv,0.872443425,1713
SPD_01,FDiv,0.872534262,1713
SPD_01,FDiv,0.872786368,1713
SPD_01,FDiv,0.874936266,1713
SPD_01,FDiv,0.875149524,1713
SPD_01,FDiv,0.875539041,1713
SPD_01,FDiv,0.876034086,1713
SPD_01,FDiv,0.876340616,1713
SPD_01,FDiv,0.876340616,1713
SPD_01,FDiv,0.876990601,1713
SPD_01,FDiv,0.877180027,1713
SPD_01,FDiv,0.877273232,1713
SPD_01,FDiv,0.877567848,1713
SPD_01,FDiv,0.877649407,1713
SPD_01,FDiv,0.877657608,1713
SPD_01,FDiv,0.877667927,1713
SPD_01,FDiv,0.877708906,1713
SPD_01,FDiv,0.877718497,1713
SPD_01,FDiv,0.877722713,1713
SPD_01,FDiv,0.877865282,1713
SPD_01,FDiv,0.878165898,1713
SPD_01,FDiv,0.878386172,1713
SPD_01,FDiv,0.878720501,1713
SPD_01,FDiv,0.878720501,1713
SPD_01,FDiv,0.878835153,1713
SPD_01,FDiv,0.878892576,1713
SPD_01,FDiv,0.879361313,1713
SPD_01,FDiv,0.879471054,1713
SPD_01,FDiv,0.8794944,1713
SPD_01,FDiv,0.879650485,1713
SPD_01,FDiv,0.87989566,1713
SPD_01,FDiv,0.880127211,1713
SPD_01,FDiv,0.880185956,1713
SPD_01,FDiv,0.880578946,1713
SPD_01,FDiv,0.880617757,1713
SPD_01,FDiv,0.881219969,1713
SPD_01,FDiv,0.881487377,1713
SPD_01,FDiv,0.881488555,1713
SPD_01,FDiv,0.882077536,1713
SPD_01,FDiv,0.882111372,1713
SPD_01,FDiv,0.882118021,1713
SPD_01,FDiv,0.882141042,1713
SPD_01,FDiv,0.882288883,1713
SPD_01,FDiv,0.882530892,1713
SPD_01,FDiv,0.882610462,1713
SPD_01,FDiv,0.882795808,1713
SPD_01,FDiv,0.882813537,1713
SPD_01,FDiv,0.882871555,1713
SPD_01,FDiv,0.882911111,1713
SPD_01,FDiv,0.882918993,1713
SPD_01,FDiv,0.88314648,1713
SPD_01,FDiv,0.88396702,1713
SPD_01,FDiv,0.8842469,1713
SPD_01,FDiv,0.884379369,1713
SPD_01,FDiv,0.884384265,1713
SPD_01,FDiv,0.884384265,1713
SPD_01,FDiv,0.884966504,1713
SPD_01,FDiv,0.885358921,1713
SPD_01,FDiv,0.885556136,1713
SPD_01,FDiv,0.88576091,1713
SPD_01,FDiv,0.88576091,1713
SPD_01,FDiv,0.886288523,1713
SPD_01,FDiv,0.886316133,1713
SPD_01,FDiv,0.886565616,1713
SPD_01,FDiv,0.886565616,1713
SPD_01,FDiv,0.887463031,1713
SPD_01,FDiv,0.888095514,1713
SPD_01,FDiv,0.888731128,1713
SPD_01,FDiv,0.889396394,1713
SPD_01,FDiv,0.889528083,1713
SPD_01,FDiv,0.889528083,1713
SPD_01,FDiv,0.88958299,1713
SPD_01,FDiv,0.889620917,1713
SPD_01,FDiv,0.889697922,1713
SPD_01,FDiv,0.889736452,1713
SPD_01,FDiv,0.890023622,1713
SPD_01,FDiv,0.890234974,1713
SPD_01,FDiv,0.890322364,1713
SPD_01,FDiv,0.891008079,1713
SPD_01,FDiv,0.891540634,1713
SPD_01,FDiv,0.891860014,1713
SPD_01,FDiv,0.892051477,1713
SPD_01,FDiv,0.892109257,1713
SPD_01,FDiv,0.892306919,1713
SPD_01,FDiv,0.892771197,1713
SPD_01,FDiv,0.893682844,1713
SPD_01,FDiv,0.893813571,1713
SPD_01,FDiv,0.893827424,1713
SPD_01,FDiv,0.894311061,1713
SPD_01,FDiv,0.894679365,1713
SPD_01,FDiv,0.895071557,1713
SPD_01,FDiv,0.895439929,1713
SPD_01,FDiv,0.89637599,1713
SPD_01,FDiv,0.896905778,1713
SPD_01,FDiv,0.896905778,1713
SPD_01,FDiv,0.897039463,1713
SPD_01,FDiv,0.897113703,1713
SPD_01,FDiv,0.897199203,1713
SPD_01,FDiv,0.897716997,1713
SPD_01,FDiv,0.897760033,1713
SPD_01,FDiv,0.897853566,1713
SPD_01,FDiv,0.897968066,1713
SPD_01,FDiv,0.898154582,1713
SPD_01,FDiv,0.898156864,1713
SPD_01,FDiv,0.898527469,1713
SPD_01,FDiv,0.898538616,1713
SPD_01,FDiv,0.898681272,1713
SPD_01,FDiv,0.899447465,1713
SPD_01,FDiv,0.900048713,1713
SPD_01,FDiv,0.900337194,1713
SPD_01,FDiv,0.901192529,1713
SPD_01,FDiv,0.90128433,1713
SPD_01,FDiv,0.901716934,1713
SPD_01,FDiv,0.901762382,1713
SPD_01,FDiv,0.902294137,1713
SPD_01,FDiv,0.902477817,1713
SPD_01,FDiv,0.902711827,1713
SPD_01,FDiv,0.903144306,1713
SPD_01,FDiv,0.903176273,1713
SPD_01,FDiv,0.90325605,1713
SPD_01,FDiv,0.903743435,1713
SPD_01,FDiv,0.904106792,1713
SPD_01,FDiv,0.904125484,1713
SPD_01,FDiv,0.904190101,1713
SPD_01,FDiv,0.904459867,1713
SPD_01,FDiv,0.904648619,1713
SPD_01,FDiv,0.905300066,1713
SPD_01,FDiv,0.905307274,1713
SPD_01,FDiv,0.906066831,1713
SPD_01,FDiv,0.906433813,1713
SPD_01,FDiv,0.906464114,1713
SPD_01,FDiv,0.90650171,1713
SPD_01,FDiv,0.90650171,1713
SPD_01,FDiv,0.906715429,1713
SPD_01,FDiv,0.907472124,1713
SPD_01,FDiv,0.90757052,1713
SPD_01,FDiv,0.907636249,1713
SPD_01,FDiv,0.907788661,1713
SPD_01,FDiv,0.908170809,1713
SPD_01,FDiv,0.909718968,1713
SPD_01,FDiv,0.90998676,1713
SPD_01,FDiv,0.91004858,1713
SPD_01,FDiv,0.910177604,1713
SPD_01,FDiv,0.91024633,1713
SPD_01,FDiv,0.910747642,1713
SPD_01,FDiv,0.910917564,1713
SPD_01,FDiv,0.911144758,1713
SPD_01,FDiv,0.911587066,1713
SPD_01,FDiv,0.912422415,1713
SPD_01,FDiv,0.912422415,1713
SPD_01,FDiv,0.913141291,1713
SPD_01,FDiv,0.913375073,1713
SPD_01,FDiv,0.913823287,1713
SPD_01,FDiv,0.913986537,1713
SPD_01,FDiv,0.913986537,1713
SPD_01,FDiv,0.914121278,1713
SPD_01,FDiv,0.914199889,1713
SPD_01,FDiv,0.915131388,1713
SPD_01,FDiv,0.915355563,1713
SPD_01,FDiv,0.915446987,1713
SPD_01,FDiv,0.915614513,1713
SPD_01,FDiv,0.917304884,1713
SPD_01,FDiv,0.917652127,1713
SPD_01,FDiv,0.917764429,1713
SPD_01,FDiv,0.918199345,1713
SPD_01,FDiv,0.920479959,1713
SPD_01,FDiv,0.920528055,1713
SPD_01,FDiv,0.920929381,1713
SPD_01,FDiv,0.921618719,1713
SPD_01,FDiv,0.921978094,1713
SPD_01,FDiv,0.92208583,1713
SPD_01,FDiv,0.924567266,1713
SPD_01,FDiv,0.925024906,1713
SPD_01,FDiv,0.92549572,1713
SPD_01,FDiv,0.925940366,1713
SPD_01,FDiv,0.926383522,1713
SPD_01,FDiv,0.927190006,1713
SPD_01,FDiv,0.927218614,1713
SPD_01,FDiv,0.927775487,1713
SPD_01,FDiv,0.927984228,1713
SPD_01,FDiv,0.928696183,1713
SPD_01,FDiv,0.928950589,1713
SPD_01,FDiv,0.928950589,1713
SPD_01,FDiv,0.930010589,1713
SPD_01,FDiv,0.931119801,1713
SPD_01,FDiv,0.931414019,1713
SPD_01,FDiv,0.931777452,1713
SPD_01,FDiv,0.932667767,1713
SPD_01,FDiv,0.932832095,1713
SPD_01,FDiv,0.933203632,1713
SPD_01,FDiv,0.936646906,1713
SPD_01,FDiv,0.936913216,1713
SPD_01,FDiv,0.938280367,1713
SPD_01,FDiv,0.940011284,1713
SPD_01,FDiv,0.940022778,1713
SPD_01,FDiv,0.940486924,1713
SPD_01,FDiv,0.941006596,1713
SPD_01,FDiv,0.941006596,1713
SPD_01,FDiv,0.941874178,1713
SPD_01,FDiv,0.941978373,1713
SPD_01,FDiv,0.944220755,1713
SPD_01,FDiv,0.944552758,1713
SPD_01,FDiv,0.946062375,1713
SPD_01,FDiv,0.946312079,1713
SPD_01,FDiv,0.946312079,1713
SPD_01,FDiv,0.947370434,1713
SPD_01,FDiv,0.947699526,1713
TRU_04,FDiv,0.553779863,2719
TRU_04,FDiv,0.554108877,2719
TRU_04,FDiv,0.555094358,2719
TRU_04,FDiv,0.559506806,2719
TRU_04,FDiv,0.561802382,2719
TRU_04,FDiv,0.561802382,2719
TRU_04,FDiv,0.566492936,2719
TRU_04,FDiv,0.568047238,2719
TRU_04,FDiv,0.568149756,2719
TRU_04,FDiv,0.569394136,2719
TRU_04,FDiv,0.571492547,2719
TRU_04,FDiv,0.572431392,2719
TRU_04,FDiv,0.576776124,2719
TRU_04,FDiv,0.577180698,2719
TRU_04,FDiv,0.577643414,2719
TRU_04,FDiv,0.579559074,2719
TRU_04,FDiv,0.583298952,2719
TRU_04,FDiv,0.583647459,2719
TRU_04,FDiv,0.583647459,2719
TRU_04,FDiv,0.586951881,2719
TRU_04,FDiv,0.587321251,2719
TRU_04,FDiv,0.587957258,2719
TRU_04,FDiv,0.589813903,2719
TRU_04,FDiv,0.590976439,2719
TRU_04,FDiv,0.59149866,2719
TRU_04,FDiv,0.592749447,2719
TRU_04,FDiv,0.592891136,2719
TRU_04,FDiv,0.593244488,2719
TRU_04,FDiv,0.594910854,2719
TRU_04,FDiv,0.596979968,2719
TRU_04,FDiv,0.597528788,2719
TRU_04,FDiv,0.59778309,2719
TRU_04,FDiv,0.598474052,2719
TRU_04,FDiv,0.598644051,2719
TRU_04,FDiv,0.600344438,2719
TRU_04,FDiv,0.600528501,2719
TRU_04,FDiv,0.600809609,2719
TRU_04,FDiv,0.601835082,2719
TRU_04,FDiv,0.60191921,2719
TRU_04,FDiv,0.602110525,2719
TRU_04,FDiv,0.603181652,2719
TRU_04,FDiv,0.603254859,2719
TRU_04,FDiv,0.603899763,2719
TRU_04,FDiv,0.604881994,2719
TRU_04,FDiv,0.605605122,2719
TRU_04,FDiv,0.605778185,2719
TRU_04,FDiv,0.607490646,2719
TRU_04,FDiv,0.60760765,2719
TRU_04,FDiv,0.607621609,2719
TRU_04,FDiv,0.608119239,2719
TRU_04,FDiv,0.608186251,2719
TRU_04,FDiv,0.608245277,2719
TRU_04,FDiv,0.608348524,2719
TRU_04,FDiv,0.608668841,2719
TRU_04,FDiv,0.608852411,2719
TRU_04,FDiv,0.609121452,2719
TRU_04,FDiv,0.609339939,2719
TRU_04,FDiv,0.60934697,2719
TRU_04,FDiv,0.609992793,2719
TRU_04,FDiv,0.610103405,2719
TRU_04,FDiv,0.610136103,2719
TRU_04,FDiv,0.610221256,2719
TRU_04,FDiv,0.61070422,2719
TRU_04,FDiv,0.611017099,2719
TRU_04,FDiv,0.611065515,2719
TRU_04,FDiv,0.611901167,2719
TRU_04,FDiv,0.611963647,2719
TRU_04,FDiv,0.612252111,2719
TRU_04,FDiv,0.613758152,2719
TRU_04,FDiv,0.614593538,2719
TRU_04,FDiv,0.614665263,2719
TRU_04,FDiv,0.614770073,2719
TRU_04,FDiv,0.614827231,2719
TRU_04,FDiv,0.614845788,2719
TRU_04,FDiv,0.614879088,2719
TRU_04,FDiv,0.614937381,2719
TRU_04,FDiv,0.615191987,2719
TRU_04,FDiv,0.615499764,2719
TRU_04,FDiv,0.615508225,2719
TRU_04,FDiv,0.616797677,2719
TRU_04,FDiv,0.617384116,2719
TRU_04,FDiv,0.617746405,2719
TRU_04,FDiv,0.617762251,2719
TRU_04,FDiv,0.618582255,2719
TRU_04,FDiv,0.61884581,2719
TRU_04,FDiv,0.618955994,2719
TRU_04,FDiv,0.619346229,2719
TRU_04,FDiv,0.619435317,2719
TRU_04,FDiv,0.61962744,2719
TRU_04,FDiv,0.619816375,2719
TRU_04,FDiv,0.619816375,2719
TRU_04,FDiv,0.620256262,2719
TRU_04,FDiv,0.620365651,2719
TRU_04,FDiv,0.620624982,2719
TRU_04,FDiv,0.620726389,2719
TRU_04,FDiv,0.621038436,2719
TRU_04,FDiv,0.621122877,2719
TRU_04,FDiv,0.621241283,2719
TRU_04,FDiv,0.621410056,2719
TRU_04,FDiv,0.621509517,2719
TRU_04,FDiv,0.621569454,2719
TRU_04,FDiv,0.621804277,2719
TRU_04,FDiv,0.622133728,2719
TRU_04,FDiv,0.623007538,2719
TRU_04,FDiv,0.623152331,2719
TRU_04,FDiv,0.623174769,2719
TRU_04,FDiv,0.623352587,2719
TRU_04,FDiv,0.62383065,2719
TRU_04,FDiv,0.624005793,2719
TRU_04,FDiv,0.62433163,2719
TRU_04,FDiv,0.624762399,2719
TRU_04,FDiv,0.624816442,2719
TRU_04,FDiv,0.624982598,2719
TRU_04,FDiv,0.625,2719
TRU_04,FDiv,0.625,2719
TRU_04,FDiv,0.625,2719
TRU_04,FDiv,0.625,2719
TRU_04,FDiv,0.625082769,2719
TRU_04,FDiv,0.625465112,2719
TRU_04,FDiv,0.625478295,2719
TRU_04,FDiv,0.625484182,2719
TRU_04,FDiv,0.625489342,2719
TRU_04,FDiv,0.625529019,2719
TRU_04,FDiv,0.625539293,2719
TRU_04,FDiv,0.625556911,2719
TRU_04,FDiv,0.625827587,2719
TRU_04,FDiv,0.625861415,2719
TRU_04,FDiv,0.626075103,2719
TRU_04,FDiv,0.626398995,2719
TRU_04,FDiv,0.626596836,2719
TRU_04,FDiv,0.626759138,2719
TRU_04,FDiv,0.626830742,2719
TRU_04,FDiv,0.627046373,2719
TRU_04,FDiv,0.627412689,2719
TRU_04,FDiv,0.627447831,2719
TRU_04,FDiv,0.628139146,2719
TRU_04,FDiv,0.628323283,2719
TRU_04,FDiv,0.628583334,2719
TRU_04,FDiv,0.628695798,2719
TRU_04,FDiv,0.628883933,2719
TRU_04,FDiv,0.628997484,2719
TRU_04,FDiv,0.629134836,2719
TRU_04,FDiv,0.629258032,2719
TRU_04,FDiv,0.629434964,2719
TRU_04,FDiv,0.630249215,2719
TRU_04,FDiv,0.63034897,2719
TRU_04,FDiv,0.630480781,2719
TRU_04,FDiv,0.630862535,2719
TRU_04,FDiv,0.630892801,2719
TRU_04,FDiv,0.630969054,2719
TRU_04,FDiv,0.631023834,2719
TRU_04,FDiv,0.631115796,2719
TRU_04,FDiv,0.631261241,2719
TRU_04,FDiv,0.63126699,2719
TRU_04,FDiv,0.631424718,2719
TRU_04,FDiv,0.631670196,2719
TRU_04,FDiv,0.631682864,2719
TRU_04,FDiv,0.631705202,2719
TRU_04,FDiv,0.632029722,2719
TRU_04,FDiv,0.632355944,2719
TRU_04,FDiv,0.632485422,2719
TRU_04,FDiv,0.632488462,2719
TRU_04,FDiv,0.632488462,2719
TRU_04,FDiv,0.633103876,2719
TRU_04,FDiv,0.633130202,2719
TRU_04,FDiv,0.633305181,2719
TRU_04,FDiv,0.633446315,2719
TRU_04,FDiv,0.63348591,2719
TRU_04,FDiv,0.633628446,2719
TRU_04,FDiv,0.633628446,2719
TRU_04,FDiv,0.63366954,2719
TRU_04,FDiv,0.633793992,2719
TRU_04,FDiv,0.634072443,2719
TRU_04,FDiv,0.634119466,2719
TRU_04,FDiv,0.634122499,2719
TRU_04,FDiv,0.63424698,2719
TRU_04,FDiv,0.634489677,2719
TRU_04,FDiv,0.634567002,2719
TRU_04,FDiv,0.634864791,2719
TRU_04,FDiv,0.634890827,2719
TRU_04,FDiv,0.634999062,2719
TRU_04,FDiv,0.635180459,2719
TRU_04,FDiv,0.635193458,2719
TRU_04,FDiv,0.635208162,2719
TRU_04,FDiv,0.635284335,2719
TRU_04,FDiv,0.635352034,2719
TRU_04,FDiv,0.635359357,2719
TRU_04,FDiv,0.635803254,2719
TRU_04,FDiv,0.635827262,2719
TRU_04,FDiv,0.635831147,2719
TRU_04,FDiv,0.636239536,2719
TRU_04,FDiv,0.636321356,2719
TRU_04,FDiv,0.636329356,2719
TRU_04,FDiv,0.63652148,2719
TRU_04,FDiv,0.636671953,2719
TRU_04,FDiv,0.636943578,2719
TRU_04,FDiv,0.636956123,2719
TRU_04,FDiv,0.637095118,2719
TRU_04,FDiv,0.637133799,2719
TRU_04,FDiv,0.637328517,2719
TRU_04,FDiv,0.637404398,2719
TRU_04,FDiv,0.63776459,2719
TRU_04,FDiv,0.637877918,2719
TRU_04,FDiv,0.637893434,2719
TRU_04,FDiv,0.637962796,2719
TRU_04,FDiv,0.638555976,2719
TRU_04,FDiv,0.638712204,2719
TRU_04,FDiv,0.638741708,2719
TRU_04,FDiv,0.639054172,2719
TRU_04,FDiv,0.639144017,2719
TRU_04,FDiv,0.639199839,2719
TRU_04,FDiv,0.639401546,2719
TRU_04,FDiv,0.639610214,2719
TRU_04,FDiv,0.639736127,2719
TRU_04,FDiv,0.63987744,2719
TRU_04,FDiv,0.639956839,2719
TRU_04,FDiv,0.639970192,2719
TRU_04,FDiv,0.640093475,2719
TRU_04,FDiv,0.640128655,2719
TRU_04,FDiv,0.640128655,2719
TRU_04,FDiv,0.640217425,2719
TRU_04,FDiv,0.640334215,2719
TRU_04,FDiv,0.640338873,2719
TRU_04,FDiv,0.640379624,2719
TRU_04,FDiv,0.640390899,2719
TRU_04,FDiv,0.640787655,2719
TRU_04,FDiv,0.641006109,2719
TRU_04,FDiv,0.641165999,2719
TRU_04,FDiv,0.641301609,2719
TRU_04,FDiv,0.641495924,2719
TRU_04,FDiv,0.641603053,2719
TRU_04,FDiv,0.64167467,2719
TRU_04,FDiv,0.642224109,2719
TRU_04,FDiv,0.642298309,2719
TRU_04,FDiv,0.642355899,2719
TRU_04,FDiv,0.642452682,2719
TRU_04,FDiv,0.642527055,2719
TRU_04,FDiv,0.642542293,2719
TRU_04,FDiv,0.642721232,2719
TRU_04,FDiv,0.6427345,2719
TRU_04,FDiv,0.642942346,2719
TRU_04,FDiv,0.643062111,2719
TRU_04,FDiv,0.643106961,2719
TRU_04,FDiv,0.643210098,2719
TRU_04,FDiv,0.643228904,2719
TRU_04,FDiv,0.643467938,2719
TRU_04,FDiv,0.643482451,2719
TRU_04,FDiv,0.643572009,2719
TRU_04,FDiv,0.643648935,2719
TRU_04,FDiv,0.643705446,2719
TRU_04,FDiv,0.64381386,2719
TRU_04,FDiv,0.643832638,2719
TRU_04,FDiv,0.643884262,2719
TRU_04,FDiv,0.644734978,2719
TRU_04,FDiv,0.645073448,2719
TRU_04,FDiv,0.645073448,2719
