site,fdar_type,replicate,No.pixels,convhull,FDiv,FRic,area_ha,Model,Elev
TAM_06,nnr,1000,6480,356.8784402,0.719932518,0.91925,2.592,Null expectation,215
TAM_06,nnr,1000,6488,356.9006974,0.719940447,0.91931,2.5952,Null expectation,215
TAM_06,nnr,1000,6496,357.0156727,0.719939239,0.91961,2.5984,Null expectation,215
TAM_06,nnr,1000,6504,357.0434245,0.719951571,0.91968,2.6016,Null expectation,215
TAM_06,nnr,1000,6512,357.089882,0.719956713,0.9198,2.6048,Null expectation,215
TAM_06,nnr,1000,6520,357.1076943,0.719963192,0.91984,2.608,Null expectation,215
TAM_06,nnr,1000,6528,357.1437427,0.719964455,0.91994,2.6112,Null expectation,215
TAM_06,nnr,1000,6536,357.1731986,0.719961784,0.92001,2.6144,Null expectation,215
TAM_06,nnr,1000,6544,357.4642322,0.719965505,0.92076,2.6176,Null expectation,215
TAM_06,nnr,1000,6552,357.6257227,0.719967878,0.92118,2.6208,Null expectation,215
TAM_06,nnr,1000,6560,357.645295,0.719970084,0.92123,2.624,Null expectation,215
TAM_06,nnr,1000,6568,357.7308782,0.719971799,0.92145,2.6272,Null expectation,215
TAM_06,nnr,1000,6576,357.8240033,0.71998209,0.92169,2.6304,Null expectation,215
TAM_06,nnr,1000,6584,357.8624598,0.719977455,0.92179,2.6336,Null expectation,215
TAM_06,nnr,1000,6592,357.9071659,0.719986748,0.9219,2.6368,Null expectation,215
TAM_06,nnr,1000,6600,358.0134189,0.719984323,0.92218,2.64,Null expectation,215
TAM_06,nnr,1000,6608,358.1135386,0.719989399,0.92244,2.6432,Null expectation,215
TAM_06,nnr,1000,6616,358.1567997,0.719990096,0.92255,2.6464,Null expectation,215
TAM_06,nnr,1000,6624,358.2545191,0.719990089,0.9228,2.6496,Null expectation,215
TAM_06,nnr,1000,6632,358.3495522,0.719989282,0.92304,2.6528,Null expectation,215
TAM_06,nnr,1000,6640,358.3699864,0.719984415,0.9231,2.656,Null expectation,215
TAM_06,nnr,1000,6648,358.5071283,0.719981584,0.92345,2.6592,Null expectation,215
TAM_06,nnr,1000,6656,358.5334948,0.719983494,0.92352,2.6624,Null expectation,215
TAM_06,nnr,1000,6664,358.6586943,0.719972239,0.92384,2.6656,Null expectation,215
TAM_06,nnr,1000,6672,358.809069,0.719973113,0.92423,2.6688,Null expectation,215
TAM_06,nnr,1000,6680,358.86162,0.719965062,0.92436,2.672,Null expectation,215
TAM_06,nnr,1000,6688,359.1021229,0.719961133,0.92498,2.6752,Null expectation,215
TAM_06,nnr,1000,6696,359.2692309,0.719961083,0.92541,2.6784,Null expectation,215
TAM_06,nnr,1000,6704,359.324354,0.719966454,0.92555,2.6816,Null expectation,215
TAM_06,nnr,1000,6712,359.4504344,0.719961911,0.92588,2.6848,Null expectation,215
TAM_06,nnr,1000,6720,359.4768549,0.719962565,0.92595,2.688,Null expectation,215
TAM_06,nnr,1000,6728,359.5161764,0.719964405,0.92605,2.6912,Null expectation,215
TAM_06,nnr,1000,6736,359.6298812,0.719972253,0.92634,2.6944,Null expectation,215
TAM_06,nnr,1000,6744,359.7847265,0.719969793,0.92674,2.6976,Null expectation,215
TAM_06,nnr,1000,6752,359.8417687,0.719961637,0.92689,2.7008,Null expectation,215
TAM_06,nnr,1000,6760,360.1666873,0.71995775,0.92772,2.704,Null expectation,215
TAM_06,nnr,1000,6768,360.3609127,0.71995286,0.92822,2.7072,Null expectation,215
TAM_06,nnr,1000,6776,360.7805959,0.719952832,0.92931,2.7104,Null expectation,215
TAM_06,nnr,1000,6784,360.7954735,0.719958278,0.92934,2.7136,Null expectation,215
TAM_06,nnr,1000,6792,360.9145233,0.719948348,0.92965,2.7168,Null expectation,215
TAM_06,nnr,1000,6800,361.0784833,0.719946899,0.93007,2.72,Null expectation,215
TAM_06,nnr,1000,6808,361.087326,0.719952603,0.9301,2.7232,Null expectation,215
TAM_06,nnr,1000,6816,361.261409,0.719956464,0.93054,2.7264,Null expectation,215
TAM_06,nnr,1000,6824,361.3305764,0.719949934,0.93072,2.7296,Null expectation,215
TAM_06,nnr,1000,6832,361.3535791,0.71994824,0.93078,2.7328,Null expectation,215
TAM_06,nnr,1000,6840,361.423256,0.719938908,0.93096,2.736,Null expectation,215
TAM_06,nnr,1000,6848,361.4982269,0.71994094,0.93115,2.7392,Null expectation,215
TAM_06,nnr,1000,6856,361.5581213,0.719936799,0.93131,2.7424,Null expectation,215
TAM_06,nnr,1000,6864,361.8170937,0.719947134,0.93197,2.7456,Null expectation,215
TAM_06,nnr,1000,6872,361.9889455,0.719945303,0.93242,2.7488,Null expectation,215
TAM_06,nnr,1000,6880,362.025974,0.719942668,0.93251,2.752,Null expectation,215
TAM_06,nnr,1000,6888,362.0547955,0.719943793,0.93259,2.7552,Null expectation,215
TAM_06,nnr,1000,6896,362.0866374,0.719940421,0.93267,2.7584,Null expectation,215
TAM_06,nnr,1000,6904,362.2307541,0.7199396,0.93304,2.7616,Null expectation,215
TAM_06,nnr,1000,6912,362.2980097,0.719937658,0.93321,2.7648,Null expectation,215
TAM_06,nnr,1000,6920,362.3256915,0.71993173,0.93329,2.768,Null expectation,215
TAM_06,nnr,1000,6928,362.3821432,0.71992845,0.93343,2.7712,Null expectation,215
TAM_06,nnr,1000,6936,362.4187667,0.719929807,0.93352,2.7744,Null expectation,215
TAM_06,nnr,1000,6944,362.5291875,0.719925454,0.93381,2.7776,Null expectation,215
TAM_06,nnr,1000,6952,362.6236492,0.71991649,0.93405,2.7808,Null expectation,215
TAM_06,nnr,1000,6960,362.6414681,0.719912335,0.9341,2.784,Null expectation,215
TAM_06,nnr,1000,6968,362.6528952,0.719917457,0.93413,2.7872,Null expectation,215
TAM_06,nnr,1000,6976,362.9984882,0.719916694,0.93502,2.7904,Null expectation,215
TAM_06,nnr,1000,6984,363.0042963,0.719910569,0.93503,2.7936,Null expectation,215
TAM_06,nnr,1000,6992,363.1259575,0.719917833,0.93535,2.7968,Null expectation,215
TAM_06,nnr,1000,7000,363.155947,0.719923444,0.93542,2.8,Null expectation,215
TAM_06,nnr,1000,7008,363.1670637,0.719929786,0.93545,2.8032,Null expectation,215
TAM_06,nnr,1000,7016,363.1921699,0.71993626,0.93552,2.8064,Null expectation,215
TAM_06,nnr,1000,7024,363.2378044,0.719930334,0.93563,2.8096,Null expectation,215
TAM_06,nnr,1000,7032,363.3769042,0.719930881,0.93599,2.8128,Null expectation,215
TAM_06,nnr,1000,7040,363.4286163,0.719937948,0.93613,2.816,Null expectation,215
TAM_06,nnr,1000,7048,363.5162108,0.719938424,0.93635,2.8192,Null expectation,215
TAM_06,nnr,1000,7056,363.6891271,0.719936594,0.9368,2.8224,Null expectation,215
TAM_06,nnr,1000,7064,363.7780387,0.719944806,0.93703,2.8256,Null expectation,215
TAM_06,nnr,1000,7072,364.0021221,0.719946713,0.9376,2.8288,Null expectation,215
TAM_06,nnr,1000,7080,364.2385484,0.719950486,0.93821,2.832,Null expectation,215
TAM_06,nnr,1000,7088,364.4564989,0.719942614,0.93877,2.8352,Null expectation,215
TAM_06,nnr,1000,7096,364.544407,0.719953327,0.939,2.8384,Null expectation,215
TAM_06,nnr,1000,7104,364.5988495,0.719950393,0.93914,2.8416,Null expectation,215
TAM_06,nnr,1000,7112,364.6626025,0.719949566,0.9393,2.8448,Null expectation,215
TAM_06,nnr,1000,7120,364.6887787,0.719960885,0.93937,2.848,Null expectation,215
TAM_06,nnr,1000,7128,364.718684,0.719962024,0.93945,2.8512,Null expectation,215
TAM_06,nnr,1000,7136,364.7368267,0.719975216,0.9395,2.8544,Null expectation,215
TAM_06,nnr,1000,7144,364.749823,0.719984491,0.93953,2.8576,Null expectation,215
TAM_06,nnr,1000,7152,364.7822849,0.719986121,0.93961,2.8608,Null expectation,215
TAM_06,nnr,1000,7160,364.7943479,0.71998117,0.93964,2.864,Null expectation,215
TAM_06,nnr,1000,7168,364.988686,0.719984648,0.94014,2.8672,Null expectation,215
TAM_06,nnr,1000,7176,365.1042706,0.719977458,0.94044,2.8704,Null expectation,215
TAM_06,nnr,1000,7184,365.2044145,0.719976767,0.9407,2.8736,Null expectation,215
TAM_06,nnr,1000,7192,365.464166,0.719968529,0.94137,2.8768,Null expectation,215
TAM_06,nnr,1000,7200,365.4916126,0.719975635,0.94144,2.88,Null expectation,215
TAM_06,nnr,1000,7208,365.5234312,0.7199874,0.94152,2.8832,Null expectation,215
TAM_06,nnr,1000,7216,365.6303734,0.719986571,0.9418,2.8864,Null expectation,215
TAM_06,nnr,1000,7224,365.9594021,0.71998377,0.94265,2.8896,Null expectation,215
TAM_06,nnr,1000,7232,366.069316,0.719997508,0.94293,2.8928,Null expectation,215
TAM_06,nnr,1000,7240,366.0886168,0.71999852,0.94298,2.896,Null expectation,215
TAM_06,nnr,1000,7248,366.2624479,0.719997614,0.94343,2.8992,Null expectation,215
TAM_06,nnr,1000,7256,366.2945478,0.720007205,0.94351,2.9024,Null expectation,215
TAM_06,nnr,1000,7264,366.3659305,0.720011931,0.94369,2.9056,Null expectation,215
TAM_06,nnr,1000,7272,366.3774761,0.72001258,0.94372,2.9088,Null expectation,215
TAM_06,nnr,1000,7280,366.5995464,0.720008701,0.94429,2.912,Null expectation,215
TAM_06,nnr,1000,7288,366.9052869,0.720016314,0.94508,2.9152,Null expectation,215
TAM_06,nnr,1000,7296,366.9683794,0.720021658,0.94524,2.9184,Null expectation,215
TAM_06,nnr,1000,7304,367.035143,0.720024236,0.94542,2.9216,Null expectation,215
TAM_06,nnr,1000,7312,367.0797114,0.720025218,0.94553,2.9248,Null expectation,215
TAM_06,nnr,1000,7320,367.1972692,0.72001854,0.94583,2.928,Null expectation,215
TAM_06,nnr,1000,7328,367.3380208,0.720022561,0.9462,2.9312,Null expectation,215
TAM_06,nnr,1000,7336,367.4966109,0.720026513,0.9466,2.9344,Null expectation,215
TAM_06,nnr,1000,7344,367.5216555,0.720030883,0.94667,2.9376,Null expectation,215
TAM_06,nnr,1000,7352,367.5607059,0.72003619,0.94677,2.9408,Null expectation,215
TAM_06,nnr,1000,7360,367.8649869,0.720039204,0.94755,2.944,Null expectation,215
TAM_06,nnr,1000,7368,367.8926301,0.72003069,0.94762,2.9472,Null expectation,215
TAM_06,nnr,1000,7376,368.0911495,0.720033243,0.94814,2.9504,Null expectation,215
TAM_06,nnr,1000,7384,368.1586603,0.720030062,0.94831,2.9536,Null expectation,215
TAM_06,nnr,1000,7392,368.2908367,0.720034816,0.94865,2.9568,Null expectation,215
TAM_06,nnr,1000,7400,368.4040327,0.720036761,0.94894,2.96,Null expectation,215
TAM_06,nnr,1000,7408,368.4748985,0.720024619,0.94912,2.9632,Null expectation,215
TAM_06,nnr,1000,7416,368.4840611,0.720024204,0.94915,2.9664,Null expectation,215
TAM_06,nnr,1000,7424,368.4931639,0.720029782,0.94917,2.9696,Null expectation,215
TAM_06,nnr,1000,7432,368.6569934,0.72001873,0.94959,2.9728,Null expectation,215
TAM_06,nnr,1000,7440,368.6738758,0.720018723,0.94964,2.976,Null expectation,215
TAM_06,nnr,1000,7448,368.7537336,0.720016171,0.94984,2.9792,Null expectation,215
TAM_06,nnr,1000,7456,368.8311654,0.720016311,0.95004,2.9824,Null expectation,215
TAM_06,nnr,1000,7464,369.3855057,0.720013261,0.95147,2.9856,Null expectation,215
TAM_06,nnr,1000,7472,369.7029835,0.720019101,0.95229,2.9888,Null expectation,215
TAM_06,nnr,1000,7480,369.8327975,0.720021059,0.95262,2.992,Null expectation,215
TAM_06,nnr,1000,7488,369.8460079,0.720024228,0.95266,2.9952,Null expectation,215
TAM_06,nnr,1000,7496,369.9514435,0.720027374,0.95293,2.9984,Null expectation,215
TAM_06,nnr,1000,7504,369.9703895,0.720025372,0.95298,3.0016,Null expectation,215
TAM_06,nnr,1000,7512,370.3234279,0.720017804,0.95389,3.0048,Null expectation,215
TAM_06,nnr,1000,7520,370.5350651,0.720014395,0.95443,3.008,Null expectation,215
TAM_06,nnr,1000,7528,370.5754598,0.720008976,0.95454,3.0112,Null expectation,215
TAM_06,nnr,1000,7536,370.6358063,0.720005886,0.95469,3.0144,Null expectation,215
TAM_06,nnr,1000,7544,370.6888013,0.720007255,0.95483,3.0176,Null expectation,215
TAM_06,nnr,1000,7552,370.7156584,0.720011913,0.9549,3.0208,Null expectation,215
TAM_06,nnr,1000,7560,370.7514693,0.720007344,0.95499,3.024,Null expectation,215
TAM_06,nnr,1000,7568,370.8295301,0.720014565,0.95519,3.0272,Null expectation,215
TAM_06,nnr,1000,7576,370.8767707,0.720014054,0.95531,3.0304,Null expectation,215
TAM_06,nnr,1000,7584,370.9622618,0.720016691,0.95553,3.0336,Null expectation,215
TAM_06,nnr,1000,7592,370.9724478,0.72001744,0.95556,3.0368,Null expectation,215
TAM_06,nnr,1000,7600,371.1571907,0.720020074,0.95603,3.04,Null expectation,215
TAM_06,nnr,1000,7608,371.5153633,0.720016108,0.95696,3.0432,Null expectation,215
TAM_06,nnr,1000,7616,371.5987666,0.72001796,0.95717,3.0464,Null expectation,215
TAM_06,nnr,1000,7624,371.8238968,0.720015082,0.95775,3.0496,Null expectation,215
TAM_06,nnr,1000,7632,371.98523,0.720009872,0.95817,3.0528,Null expectation,215
TAM_06,nnr,1000,7640,372.0322175,0.720001923,0.95829,3.056,Null expectation,215
TAM_06,nnr,1000,7648,372.0942186,0.720002681,0.95845,3.0592,Null expectation,215
TAM_06,nnr,1000,7656,372.1297146,0.719998881,0.95854,3.0624,Null expectation,215
TAM_06,nnr,1000,7664,372.2141878,0.719994946,0.95876,3.0656,Null expectation,215
TAM_06,nnr,1000,7672,372.3022802,0.719997512,0.95898,3.0688,Null expectation,215
TAM_06,nnr,1000,7680,372.3369153,0.720006654,0.95907,3.072,Null expectation,215
TAM_06,nnr,1000,7688,372.425645,0.72000694,0.9593,3.0752,Null expectation,215
TAM_06,nnr,1000,7696,372.4846274,0.720007944,0.95945,3.0784,Null expectation,215
TAM_06,nnr,1000,7704,372.5496362,0.720007994,0.95962,3.0816,Null expectation,215
TAM_06,nnr,1000,7712,372.7214465,0.720003264,0.96006,3.0848,Null expectation,215
TAM_06,nnr,1000,7720,372.7893415,0.720002952,0.96024,3.088,Null expectation,215
TAM_06,nnr,1000,7728,372.8043419,0.720002459,0.96028,3.0912,Null expectation,215
TAM_06,nnr,1000,7736,372.9103841,0.720002139,0.96055,3.0944,Null expectation,215
TAM_06,nnr,1000,7744,372.9178488,0.720009955,0.96057,3.0976,Null expectation,215
TAM_06,nnr,1000,7752,373.0496561,0.720008908,0.96091,3.1008,Null expectation,215
TAM_06,nnr,1000,7760,373.1486354,0.720005077,0.96116,3.104,Null expectation,215
TAM_06,nnr,1000,7768,373.2031329,0.719996612,0.9613,3.1072,Null expectation,215
TAM_06,nnr,1000,7776,373.2575021,0.720001484,0.96144,3.1104,Null expectation,215
TAM_06,nnr,1000,7784,373.4646623,0.720003758,0.96198,3.1136,Null expectation,215
TAM_06,nnr,1000,7792,373.5441342,0.720002374,0.96218,3.1168,Null expectation,215
TAM_06,nnr,1000,7800,373.6009061,0.720004282,0.96233,3.12,Null expectation,215
TAM_06,nnr,1000,7808,373.6267214,0.720005504,0.9624,3.1232,Null expectation,215
TAM_06,nnr,1000,7816,373.901327,0.720007147,0.9631,3.1264,Null expectation,215
TAM_06,nnr,1000,7824,373.9347598,0.720003862,0.96319,3.1296,Null expectation,215
TAM_06,nnr,1000,7832,373.9836499,0.720011942,0.96331,3.1328,Null expectation,215
TAM_06,nnr,1000,7840,374.2354922,0.720002445,0.96396,3.136,Null expectation,215
TAM_06,nnr,1000,7848,374.2889264,0.720006605,0.9641,3.1392,Null expectation,215
TAM_06,nnr,1000,7856,374.4834873,0.720005086,0.9646,3.1424,Null expectation,215
TAM_06,nnr,1000,7864,374.7443375,0.720008352,0.96527,3.1456,Null expectation,215
TAM_06,nnr,1000,7872,374.8848307,0.720003529,0.96564,3.1488,Null expectation,215
TAM_06,nnr,1000,7880,374.8999693,0.719996604,0.96568,3.152,Null expectation,215
TAM_06,nnr,1000,7888,374.9767734,0.719992652,0.96587,3.1552,Null expectation,215
TAM_06,nnr,1000,7896,375.0313558,0.719992624,0.96601,3.1584,Null expectation,215
TAM_06,nnr,1000,7904,375.0663741,0.720002304,0.9661,3.1616,Null expectation,215
TAM_06,nnr,1000,7912,375.2675956,0.720004579,0.96662,3.1648,Null expectation,215
TAM_06,nnr,1000,7920,375.2708381,0.720003389,0.96663,3.168,Null expectation,215
TAM_06,nnr,1000,7928,375.3798246,0.720004238,0.96691,3.1712,Null expectation,215
TAM_06,nnr,1000,7936,375.4787152,0.720008941,0.96717,3.1744,Null expectation,215
TAM_06,nnr,1000,7944,375.5423689,0.720005574,0.96733,3.1776,Null expectation,215
TAM_06,nnr,1000,7952,375.6432141,0.720007018,0.96759,3.1808,Null expectation,215
TAM_06,nnr,1000,7960,375.6576774,0.720010415,0.96763,3.184,Null expectation,215
TAM_06,nnr,1000,7968,375.7117943,0.72001989,0.96777,3.1872,Null expectation,215
TAM_06,nnr,1000,7976,375.7986846,0.72001717,0.96799,3.1904,Null expectation,215
TAM_06,nnr,1000,7984,375.8091886,0.72001492,0.96802,3.1936,Null expectation,215
TAM_06,nnr,1000,7992,375.8981915,0.720020177,0.96825,3.1968,Null expectation,215
TAM_06,nnr,1000,8000,376.1260272,0.720015664,0.96883,3.2,Null expectation,215
TAM_06,nnr,1000,8008,376.2681832,0.720017717,0.9692,3.2032,Null expectation,215
TAM_06,nnr,1000,8016,376.3570824,0.720033963,0.96943,3.2064,Null expectation,215
TAM_06,nnr,1000,8024,376.4061151,0.720029002,0.96955,3.2096,Null expectation,215
TAM_06,nnr,1000,8032,376.5556153,0.720028,0.96994,3.2128,Null expectation,215
TAM_06,nnr,1000,8040,376.5786133,0.720020191,0.97,3.216,Null expectation,215
TAM_06,nnr,1000,8048,376.7309799,0.720015043,0.97039,3.2192,Null expectation,215
TAM_06,nnr,1000,8056,376.9735119,0.720006967,0.97102,3.2224,Null expectation,215
TAM_06,nnr,1000,8064,376.9985183,0.720008203,0.97108,3.2256,Null expectation,215
TAM_06,nnr,1000,8072,377.0577542,0.720016913,0.97123,3.2288,Null expectation,215
TAM_06,nnr,1000,8080,377.0866255,0.720014212,0.97131,3.232,Null expectation,215
TAM_06,nnr,1000,8088,377.3896006,0.720011977,0.97209,3.2352,Null expectation,215
TAM_06,nnr,1000,8096,377.7185269,0.720014429,0.97294,3.2384,Null expectation,215
TAM_06,nnr,1000,8104,377.74827,0.720012046,0.97301,3.2416,Null expectation,215
TAM_06,nnr,1000,8112,377.7635782,0.720013411,0.97305,3.2448,Null expectation,215
TAM_06,nnr,1000,8120,377.8695952,0.720014916,0.97332,3.248,Null expectation,215
TAM_06,nnr,1000,8128,377.9270817,0.720024307,0.97347,3.2512,Null expectation,215
TAM_06,nnr,1000,8136,377.9968618,0.720031746,0.97365,3.2544,Null expectation,215
TAM_06,nnr,1000,8144,378.0186805,0.720025203,0.97371,3.2576,Null expectation,215
TAM_06,nnr,1000,8152,378.1014559,0.720021616,0.97392,3.2608,Null expectation,215
TAM_06,nnr,1000,8160,378.1457147,0.720024512,0.97404,3.264,Null expectation,215
TAM_06,nnr,1000,8168,378.1944154,0.720026653,0.97416,3.2672,Null expectation,215
TAM_06,nnr,1000,8176,378.3213401,0.720025482,0.97449,3.2704,Null expectation,215
TAM_06,nnr,1000,8184,378.5271062,0.720015651,0.97502,3.2736,Null expectation,215
TAM_06,nnr,1000,8192,378.5989435,0.720015043,0.9752,3.2768,Null expectation,215
TAM_06,nnr,1000,8200,378.6582354,0.72000995,0.97536,3.28,Null expectation,215
TAM_06,nnr,1000,8208,378.7197032,0.720012538,0.97551,3.2832,Null expectation,215
TAM_06,nnr,1000,8216,378.7361431,0.720009502,0.97556,3.2864,Null expectation,215
TAM_06,nnr,1000,8224,378.7471155,0.720013027,0.97558,3.2896,Null expectation,215
TAM_06,nnr,1000,8232,378.8266353,0.720013473,0.97579,3.2928,Null expectation,215
TAM_06,nnr,1000,8240,378.8432959,0.720018359,0.97583,3.296,Null expectation,215
TAM_06,nnr,1000,8248,378.8574531,0.720017119,0.97587,3.2992,Null expectation,215
TAM_06,nnr,1000,8256,378.9622114,0.720015612,0.97614,3.3024,Null expectation,215
TAM_06,nnr,1000,8264,379.0159624,0.720015506,0.97628,3.3056,Null expectation,215
TAM_06,nnr,1000,8272,379.0841301,0.720020028,0.97645,3.3088,Null expectation,215
TAM_06,nnr,1000,8280,379.1755673,0.720022127,0.97669,3.312,Null expectation,215
TAM_06,nnr,1000,8288,379.2305869,0.72001951,0.97683,3.3152,Null expectation,215
TAM_06,nnr,1000,8296,379.2536619,0.720020471,0.97689,3.3184,Null expectation,215
TAM_06,nnr,1000,8304,379.3300906,0.720018305,0.97709,3.3216,Null expectation,215
TAM_06,nnr,1000,8312,379.6358007,0.720017342,0.97787,3.3248,Null expectation,215
TAM_06,nnr,1000,8320,379.7135369,0.72002054,0.97807,3.328,Null expectation,215
TAM_06,nnr,1000,8328,379.7720489,0.720024041,0.97822,3.3312,Null expectation,215
TAM_06,nnr,1000,8336,379.8176488,0.720031165,0.97834,3.3344,Null expectation,215
TAM_06,nnr,1000,8344,379.8501871,0.720034085,0.97843,3.3376,Null expectation,215
TAM_06,nnr,1000,8352,379.9151606,0.720030443,0.97859,3.3408,Null expectation,215
TAM_06,nnr,1000,8360,379.9950397,0.720034556,0.9788,3.344,Null expectation,215
TAM_06,nnr,1000,8368,380.0019389,0.7200378,0.97882,3.3472,Null expectation,215
TAM_06,nnr,1000,8376,380.0287283,0.720039184,0.97889,3.3504,Null expectation,215
TAM_06,nnr,1000,8384,380.0957113,0.720037032,0.97906,3.3536,Null expectation,215
TAM_06,nnr,1000,8392,380.1600495,0.720040492,0.97922,3.3568,Null expectation,215
TAM_06,nnr,1000,8400,380.1719912,0.720048617,0.97926,3.36,Null expectation,215
TAM_06,nnr,1000,8408,380.203776,0.720054604,0.97934,3.3632,Null expectation,215
TAM_06,nnr,1000,8416,380.219151,0.720053755,0.97938,3.3664,Null expectation,215
TAM_06,nnr,1000,8424,380.2423618,0.720054514,0.97944,3.3696,Null expectation,215
TAM_06,nnr,1000,8432,380.2951556,0.720057336,0.97957,3.3728,Null expectation,215
TAM_06,nnr,1000,8440,380.330827,0.720059101,0.97966,3.376,Null expectation,215
TAM_06,nnr,1000,8448,380.4665136,0.720054722,0.98001,3.3792,Null expectation,215
TAM_06,nnr,1000,8456,380.5774564,0.720050949,0.9803,3.3824,Null expectation,215
TAM_06,nnr,1000,8464,380.7764626,0.720051816,0.98081,3.3856,Null expectation,215
TAM_06,nnr,1000,8472,380.7827028,0.720057283,0.98083,3.3888,Null expectation,215
TAM_06,nnr,1000,8480,380.8280361,0.720055916,0.98095,3.392,Null expectation,215
TAM_06,nnr,1000,8488,380.8991081,0.720064363,0.98113,3.3952,Null expectation,215
TAM_06,nnr,1000,8496,380.9194511,0.720066935,0.98118,3.3984,Null expectation,215
TAM_06,nnr,1000,8504,380.9784563,0.720061052,0.98133,3.4016,Null expectation,215
TAM_06,nnr,1000,8512,381.0992204,0.720067288,0.98164,3.4048,Null expectation,215
